date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-09-07,SKU131,1,7118.88,7118.88,0
2025-09-08,SKU131,0,0.0,6965.62,0
2025-09-09,SKU131,1,7140.08,7140.08,0
2025-09-10,SKU131,0,0.0,6658.89,0
2025-09-11,SKU131,2,14004.34,7002.17,0
2025-09-12,SKU131,1,6893.4,6893.4,0
2025-09-13,SKU131,1,7120.79,7120.79,0
2025-09-14,SKU131,1,6934.14,6934.14,0
2025-09-15,SKU131,4,27410.4,6852.6,0
2025-09-16,SKU131,1,6490.86,6490.86,0
2025-09-17,SKU131,1,6572.66,6572.66,0
2025-09-18,SKU131,2,13190.76,6595.38,0
2025-09-19,SKU131,0,0.0,6517.44,0
2025-09-20,SKU131,1,6466.71,6466.71,0
2025-09-21,SKU131,0,0.0,6713.84,0
2025-09-22,SKU131,4,27102.4,6775.6,0
2025-09-23,SKU131,0,0.0,6716.63,0
2025-09-24,SKU131,1,7005.03,7005.03,0
2025-09-25,SKU131,0,0.0,6644.09,0
2025-09-26,SKU131,1,6941.5,6941.5,0
2025-09-27,SKU131,0,0.0,7140.52,0
2025-09-28,SKU131,2,13438.66,6719.33,0
2025-09-29,SKU131,1,6966.1,6966.1,0
2025-09-30,SKU131,1,6992.81,6992.81,0
2025-10-01,SKU131,1,6603.84,6603.84,0
2025-10-02,SKU131,2,13992.5,6996.25,0
2025-10-03,SKU131,0,0.0,6709.16,0
2025-10-04,SKU131,1,6608.31,6608.31,0
2025-10-05,SKU131,0,0.0,6602.94,0
2025-10-06,SKU131,1,6976.59,6976.59,0
2025-10-07,SKU131,1,7001.54,7001.54,0
2025-10-08,SKU131,2,13710.16,6855.08,0
2025-10-09,SKU131,0,0.0,6844.77,0
2025-10-10,SKU131,2,13624.4,6812.2,1
2025-10-11,SKU131,3,21171.27,7057.09,1
2025-10-12,SKU131,3,21052.11,7017.37,1
2025-10-13,SKU131,0,0.0,6969.21,1
2025-10-14,SKU131,2,13150.6,6575.3,1
2025-10-15,SKU131,0,0.0,6787.01,1
2025-10-16,SKU131,0,0.0,6696.22,1
2025-10-17,SKU131,1,6686.59,6686.59,1
2025-10-18,SKU131,2,13627.36,6813.68,1
2025-10-19,SKU131,0,0.0,7047.65,1
2025-10-20,SKU131,0,0.0,6586.15,1
2025-10-21,SKU131,4,26511.28,6627.82,1
2025-10-22,SKU131,0,0.0,7022.39,1
2025-10-23,SKU131,2,13212.84,6606.42,1
2025-10-24,SKU131,0,0.0,6720.63,1
2025-10-25,SKU131,2,13675.88,6837.94,1
2025-10-26,SKU131,1,6464.97,6464.97,0
2025-10-27,SKU131,1,7125.12,7125.12,0
2025-10-28,SKU131,4,27907.64,6976.91,0
2025-10-29,SKU131,0,0.0,6658.71,0
2025-10-30,SKU131,2,13387.94,6693.97,0
2025-10-31,SKU131,2,13277.8,6638.9,0
2025-11-01,SKU131,2,13004.3,6502.15,0
2025-11-02,SKU131,0,0.0,7083.65,0
2025-11-03,SKU131,1,7097.95,7097.95,0
2025-11-04,SKU131,2,13555.3,6777.65,0
2025-11-05,SKU131,0,0.0,7001.55,0
2025-11-06,SKU131,2,13866.6,6933.3,0
2025-11-07,SKU131,0,0.0,6946.44,0
2025-11-08,SKU131,2,14092.84,7046.42,0
2025-11-09,SKU131,1,6693.11,6693.11,0
2025-11-10,SKU131,0,0.0,6507.26,0
2025-11-11,SKU131,0,0.0,6979.72,0
2025-11-12,SKU131,0,0.0,6817.86,0
2025-11-13,SKU131,4,26125.68,6531.42,0
2025-11-14,SKU131,1,6533.17,6533.17,0
2025-11-15,SKU131,0,0.0,6524.05,0
2025-11-16,SKU131,1,6625.05,6625.05,0
2025-11-17,SKU131,1,7150.61,7150.61,0
2025-11-18,SKU131,0,0.0,6655.9,0
2025-11-19,SKU131,0,0.0,6923.11,0
2025-11-20,SKU131,3,20049.09,6683.03,1
2025-11-21,SKU131,3,19603.26,6534.42,1
2025-11-22,SKU131,0,0.0,6750.96,1
2025-11-23,SKU131,2,14160.28,7080.14,1
2025-11-24,SKU131,1,7149.47,7149.47,1
2025-11-25,SKU131,2,13082.62,6541.31,1
2025-11-26,SKU131,1,6832.85,6832.85,1
2025-11-27,SKU131,1,7091.48,7091.48,1
2025-11-28,SKU131,1,6590.42,6590.42,1
2025-11-29,SKU131,3,20104.02,6701.34,1
2025-11-30,SKU131,0,0.0,6865.31,1
2025-12-01,SKU131,1,6815.03,6815.03,0
2025-12-02,SKU131,1,6953.27,6953.27,0
2025-12-03,SKU131,1,6629.57,6629.57,0
2025-12-04,SKU131,1,6878.88,6878.88,0
2025-12-05,SKU131,1,6470.22,6470.22,0
2025-12-06,SKU131,1,7033.28,7033.28,0
2025-12-07,SKU131,2,13648.58,6824.29,0
2025-12-08,SKU131,0,0.0,6454.83,0
2025-12-09,SKU131,0,0.0,6811.0,0
2025-12-10,SKU131,1,6721.37,6721.37,0
2025-12-11,SKU131,0,0.0,6687.79,0
2025-12-12,SKU131,0,0.0,6858.96,0
2025-12-13,SKU131,1,6485.53,6485.53,0
2025-12-14,SKU131,2,14217.08,7108.54,0
2025-12-15,SKU131,1,7019.8,7019.8,0
2025-12-16,SKU131,0,0.0,6652.85,0
2025-12-17,SKU131,0,0.0,7115.25,0
2025-12-18,SKU131,1,6626.84,6626.84,0
2025-12-19,SKU131,1,6695.25,6695.25,0
2025-12-20,SKU131,1,6730.81,6730.81,1
2025-12-21,SKU131,1,6779.88,6779.88,1
2025-12-22,SKU131,0,0.0,7105.42,1
2025-12-23,SKU131,0,0.0,7102.03,1
2025-12-24,SKU131,2,12949.54,6474.77,1
2025-12-25,SKU131,1,6550.82,6550.82,1
2025-12-26,SKU131,0,0.0,6923.04,1
2025-12-27,SKU131,1,6730.7,6730.7,1
2025-12-28,SKU131,1,6878.2,6878.2,1
2025-12-29,SKU131,0,0.0,6814.69,1
2025-12-30,SKU131,2,13984.98,6992.49,1
2025-12-31,SKU131,3,19988.28,6662.76,1
2024-01-22,SKU132,3,13650.21,4550.07,0
2024-01-23,SKU132,8,34704.96,4338.12,0
2024-01-24,SKU132,5,21281.55,4256.31,0
2024-01-25,SKU132,6,26451.0,4408.5,0
2024-01-26,SKU132,6,26418.9,4403.15,0
2024-01-27,SKU132,3,13871.01,4623.67,0
2024-01-28,SKU132,8,34287.36,4285.92,0
2024-01-29,SKU132,4,17750.4,4437.6,0
2024-01-30,SKU132,11,51614.2,4692.2,0
2024-01-31,SKU132,9,38296.44,4255.16,0
2024-02-01,SKU132,3,13062.12,4354.04,0
2024-02-02,SKU132,7,30711.38,4387.34,0
2024-02-03,SKU132,7,30098.46,4299.78,0
2024-02-04,SKU132,4,18784.84,4696.21,0
2024-02-05,SKU132,3,13976.94,4658.98,0
2024-02-06,SKU132,6,27561.6,4593.6,0
2024-02-07,SKU132,4,18649.16,4662.29,0
2024-02-08,SKU132,5,22625.5,4525.1,0
2024-02-09,SKU132,3,13666.59,4555.53,0
2024-02-10,SKU132,8,35393.28,4424.16,0
2024-02-11,SKU132,4,17798.72,4449.68,0
2024-02-12,SKU132,7,30035.6,4290.8,0
2024-02-13,SKU132,5,21908.25,4381.65,0
2024-02-14,SKU132,4,18260.92,4565.23,0
2024-02-15,SKU132,5,23511.95,4702.39,0
2024-02-16,SKU132,7,32494.21,4642.03,0
2024-02-17,SKU132,6,27939.9,4656.65,0
2024-02-18,SKU132,4,17045.8,4261.45,0
2024-02-19,SKU132,7,31998.82,4571.26,0
2024-02-20,SKU132,3,13231.86,4410.62,0
2024-02-21,SKU132,5,21659.3,4331.86,0
2024-02-22,SKU132,7,29795.78,4256.54,0
2024-02-23,SKU132,1,4329.77,4329.77,0
2024-02-24,SKU132,5,21911.0,4382.2,0
2024-02-25,SKU132,7,30226.7,4318.1,0
2024-02-26,SKU132,6,27787.98,4631.33,0
2024-02-27,SKU132,7,31186.33,4455.19,0
2024-02-28,SKU132,6,26509.92,4418.32,0
2024-02-29,SKU132,4,18142.08,4535.52,0
2024-03-01,SKU132,3,13963.77,4654.59,0
2024-03-02,SKU132,8,36171.04,4521.38,0
2024-03-03,SKU132,11,48185.61,4380.51,0
2024-03-04,SKU132,6,28214.28,4702.38,0
2024-03-05,SKU132,5,21923.65,4384.73,0
2024-03-06,SKU132,5,21743.6,4348.72,0
2024-03-07,SKU132,5,23520.5,4704.1,0
2024-03-08,SKU132,7,32914.7,4702.1,0
2024-03-09,SKU132,3,13373.37,4457.79,0
2024-03-10,SKU132,7,30554.51,4364.93,0
2024-03-11,SKU132,7,31547.32,4506.76,0
2024-03-12,SKU132,4,18813.48,4703.37,0
2024-03-13,SKU132,3,14010.12,4670.04,0
2024-03-14,SKU132,11,48780.16,4434.56,0
2024-03-15,SKU132,6,26449.02,4408.17,0
2024-03-16,SKU132,3,13427.01,4475.67,0
2024-03-17,SKU132,5,23292.55,4658.51,0
2024-03-18,SKU132,2,9108.42,4554.21,0
2024-03-19,SKU132,8,37278.32,4659.79,0
2024-03-20,SKU132,7,32732.84,4676.12,0
2024-03-21,SKU132,6,27913.62,4652.27,0
2024-03-22,SKU132,9,40956.66,4550.74,0
2024-03-23,SKU132,7,32281.69,4611.67,0
2024-03-24,SKU132,8,36135.2,4516.9,0
2024-03-25,SKU132,6,28087.98,4681.33,0
2024-03-26,SKU132,8,36292.88,4536.61,0
2024-03-27,SKU132,6,26803.32,4467.22,0
2024-03-28,SKU132,6,26065.62,4344.27,0
2024-03-29,SKU132,10,45641.2,4564.12,0
2024-03-30,SKU132,7,30537.99,4362.57,0
2024-03-31,SKU132,9,41128.38,4569.82,0
2024-04-01,SKU132,7,32542.44,4648.92,1
2024-04-02,SKU132,12,55721.4,4643.45,1
2024-04-03,SKU132,8,36437.12,4554.64,1
2024-04-04,SKU132,9,41585.22,4620.58,1
2024-04-05,SKU132,9,40526.19,4502.91,1
2024-04-06,SKU132,15,70008.3,4667.22,1
2024-04-07,SKU132,17,76382.02,4493.06,1
2024-04-08,SKU132,8,35816.0,4477.0,1
2024-04-09,SKU132,9,38372.94,4263.66,1
2024-04-10,SKU132,4,18739.44,4684.86,1
2024-04-11,SKU132,12,53815.92,4484.66,1
2024-04-12,SKU132,8,36734.48,4591.81,1
2024-04-13,SKU132,9,40930.83,4547.87,1
2024-04-14,SKU132,9,41777.91,4641.99,1
2024-04-15,SKU132,9,42113.97,4679.33,0
2024-04-16,SKU132,5,23312.8,4662.56,0
2024-04-17,SKU132,9,39271.86,4363.54,0
2024-04-18,SKU132,8,34717.44,4339.68,0
2024-04-19,SKU132,5,23004.0,4600.8,0
2024-04-20,SKU132,12,55054.44,4587.87,0
2024-04-21,SKU132,5,22733.6,4546.72,0
2024-04-22,SKU132,7,31062.22,4437.46,0
2024-04-23,SKU132,9,41289.39,4587.71,0
2024-04-24,SKU132,10,46316.4,4631.64,0
2024-04-25,SKU132,3,13872.66,4624.22,0
2024-04-26,SKU132,5,23126.75,4625.35,0
2024-04-27,SKU132,13,55293.94,4253.38,0
2024-04-28,SKU132,8,36560.72,4570.09,0
2024-04-29,SKU132,8,35783.6,,0
2024-04-30,SKU132,6,27801.36,4633.56,0
2024-05-01,SKU132,5,22395.55,4479.11,0
2024-05-02,SKU132,7,31429.16,4489.88,0
2024-05-03,SKU132,13,58069.7,4466.9,0
2024-05-04,SKU132,7,30616.39,4373.77,0
2024-05-05,SKU132,5,22792.2,4558.44,0
2024-05-06,SKU132,8,35312.4,4414.05,0
2024-05-07,SKU132,4,18512.44,4628.11,0
2024-05-08,SKU132,8,36705.12,4588.14,0
2024-05-09,SKU132,4,17519.2,4379.8,0
2024-05-10,SKU132,8,36533.6,4566.7,0
2024-05-11,SKU132,5,22404.4,4480.88,0
2024-05-12,SKU132,7,30413.25,4344.75,0
2024-05-13,SKU132,8,36153.28,4519.16,0
2024-05-14,SKU132,8,36785.84,4598.23,0
2024-05-15,SKU132,5,22268.1,4453.62,0
2024-05-16,SKU132,6,26806.56,,0
2024-05-17,SKU132,4,17921.36,4480.34,0
2024-05-18,SKU132,9,39152.97,4350.33,0
2024-05-19,SKU132,12,52134.96,4344.58,0
2024-05-20,SKU132,4,18380.96,4595.24,0
2024-05-21,SKU132,8,34672.88,4334.11,0
2024-05-22,SKU132,6,27174.78,4529.13,0
2024-05-23,SKU132,7,32624.83,4660.69,0
2024-05-24,SKU132,9,40341.87,4482.43,0
2024-05-25,SKU132,7,32095.91,4585.13,0
2024-05-26,SKU132,11,48221.25,4383.75,0
2024-05-27,SKU132,11,47874.42,4352.22,0
2024-05-28,SKU132,8,37044.16,4630.52,0
2024-05-29,SKU132,5,22889.2,4577.84,0
2024-05-30,SKU132,5,22121.15,4424.23,0
2024-05-31,SKU132,3,12932.31,4310.77,0
2024-06-01,SKU132,5,22127.0,4425.4,0
2024-06-02,SKU132,7,31417.12,4488.16,0
2024-06-03,SKU132,7,29787.87,4255.41,0
2024-06-04,SKU132,10,42829.7,4282.97,0
2024-06-05,SKU132,8,36478.8,4559.85,0
2024-06-06,SKU132,2,9314.18,4657.09,0
2024-06-07,SKU132,3,13227.75,4409.25,0
2024-06-08,SKU132,12,52443.84,4370.32,0
2024-06-09,SKU132,8,34080.72,4260.09,0
2024-06-10,SKU132,7,30200.73,4314.39,0
2024-06-11,SKU132,6,26701.68,4450.28,0
2024-06-12,SKU132,6,27247.62,4541.27,0
2024-06-13,SKU132,10,44818.0,4481.8,0
2024-06-14,SKU132,6,28051.98,4675.33,0
2024-06-15,SKU132,10,42833.9,4283.39,0
2024-06-16,SKU132,6,28021.08,4670.18,0
2024-06-17,SKU132,5,21470.85,4294.17,0
2024-06-18,SKU132,7,32454.87,4636.41,0
2024-06-19,SKU132,8,36817.68,4602.21,0
2024-06-20,SKU132,13,59401.03,4569.31,0
2024-06-21,SKU132,9,40771.98,4530.22,0
2024-06-22,SKU132,7,30528.75,4361.25,0
2024-06-23,SKU132,9,38694.96,4299.44,0
2024-06-24,SKU132,6,25991.46,4331.91,0
2024-06-25,SKU132,8,34479.68,4309.96,0
2024-06-26,SKU132,10,46905.6,4690.56,0
2024-06-27,SKU132,6,26339.94,4389.99,0
2024-06-28,SKU132,5,23428.0,4685.6,0
2024-06-29,SKU132,11,48259.97,4387.27,0
2024-06-30,SKU132,6,28166.46,4694.41,0
2024-07-01,SKU132,5,21970.15,4394.03,0
2024-07-02,SKU132,9,39872.16,4430.24,0
2024-07-03,SKU132,4,17934.76,4483.69,0
2024-07-04,SKU132,9,41548.59,4616.51,0
2024-07-05,SKU132,11,49225.66,4475.06,0
2024-07-06,SKU132,7,32842.46,4691.78,0
2024-07-07,SKU132,6,25501.98,4250.33,0
2024-07-08,SKU132,4,18064.24,4516.06,0
2024-07-09,SKU132,13,58066.32,4466.64,0
2024-07-10,SKU132,5,21349.35,4269.87,0
2024-07-11,SKU132,8,36407.76,4550.97,0
2024-07-12,SKU132,9,39537.72,4393.08,0
2024-07-13,SKU132,5,23213.4,4642.68,0
2024-07-14,SKU132,9,41489.1,4609.9,0
2024-07-15,SKU132,11,48602.62,4418.42,0
2024-07-16,SKU132,7,31806.39,4543.77,0
2024-07-17,SKU132,2,8883.86,4441.93,0
2024-07-18,SKU132,8,37117.28,4639.66,0
2024-07-19,SKU132,5,21665.05,4333.01,0
2024-07-20,SKU132,10,42950.3,4295.03,0
2024-07-21,SKU132,7,31577.07,4511.01,0
2024-07-22,SKU132,4,17802.04,4450.51,0
2024-07-23,SKU132,10,46528.1,4652.81,0
2024-07-24,SKU132,7,31336.9,4476.7,0
2024-07-25,SKU132,9,38402.55,4266.95,0
2024-07-26,SKU132,7,30963.8,4423.4,0
2024-07-27,SKU132,10,45575.1,4557.51,0
2024-07-28,SKU132,11,50802.84,4618.44,0
2024-07-29,SKU132,3,12838.65,4279.55,0
2024-07-30,SKU132,8,36448.48,4556.06,0
2024-07-31,SKU132,9,38624.31,4291.59,0
2024-08-01,SKU132,11,49384.94,4489.54,0
2024-08-02,SKU132,9,41439.42,4604.38,0
2024-08-03,SKU132,5,21712.15,4342.43,0
2024-08-04,SKU132,8,34106.8,4263.35,0
2024-08-05,SKU132,10,43987.7,4398.77,0
2024-08-06,SKU132,11,47839.33,4349.03,0
2024-08-07,SKU132,5,22585.3,4517.06,0
2024-08-08,SKU132,5,21892.0,4378.4,0
2024-08-09,SKU132,5,21870.8,4374.16,0
2024-08-10,SKU132,9,42044.31,4671.59,0
2024-08-11,SKU132,6,27730.38,4621.73,0
2024-08-12,SKU132,8,34106.8,4263.35,0
2024-08-13,SKU132,10,46117.0,4611.7,0
2024-08-14,SKU132,8,37318.24,4664.78,0
2024-08-15,SKU132,13,56390.36,4337.72,0
2024-08-16,SKU132,4,17270.36,4317.59,0
2024-08-17,SKU132,10,45606.5,4560.65,0
2024-08-18,SKU132,7,32194.4,4599.2,0
2024-08-19,SKU132,6,25738.98,4289.83,0
2024-08-20,SKU132,7,31677.8,4525.4,0
2024-08-21,SKU132,8,37259.2,4657.4,0
2024-08-22,SKU132,10,45277.2,4527.72,0
2024-08-23,SKU132,11,50167.92,4560.72,0
2024-08-24,SKU132,11,48594.37,4417.67,0
2024-08-25,SKU132,8,34478.48,4309.81,0
2024-08-26,SKU132,3,12883.98,4294.66,0
2024-08-27,SKU132,5,23358.3,4671.66,0
2024-08-28,SKU132,6,25893.96,4315.66,0
2024-08-29,SKU132,7,30303.63,4329.09,0
2024-08-30,SKU132,9,38521.26,4280.14,0
2024-08-31,SKU132,7,30104.83,4300.69,0
2024-09-01,SKU132,11,50999.19,4636.29,0
2024-09-02,SKU132,6,25787.16,4297.86,0
2024-09-03,SKU132,7,31456.46,4493.78,0
2024-09-04,SKU132,1,4571.13,4571.13,0
2024-09-05,SKU132,9,38354.67,4261.63,0
2024-09-06,SKU132,9,42300.0,4700.0,0
2024-09-07,SKU132,13,56015.57,4308.89,0
2024-09-08,SKU132,8,37259.28,4657.41,0
2024-09-09,SKU132,2,8679.3,4339.65,0
2024-09-10,SKU132,6,27955.26,4659.21,0
2024-09-11,SKU132,6,25846.92,4307.82,0
2024-09-12,SKU132,12,54520.32,4543.36,0
2024-09-13,SKU132,8,35133.84,4391.73,0
2024-09-14,SKU132,9,41897.25,4655.25,0
2024-09-15,SKU132,11,50222.48,4565.68,0
2024-09-16,SKU132,2,8927.74,4463.87,0
2024-09-17,SKU132,9,40053.33,4450.37,0
2024-09-18,SKU132,6,27821.28,4636.88,0
2024-09-19,SKU132,6,26401.2,4400.2,0
2024-09-20,SKU132,12,53659.32,4471.61,0
2024-09-21,SKU132,6,26524.02,4420.67,0
2024-09-22,SKU132,4,18510.68,4627.67,0
2024-09-23,SKU132,13,56423.38,4340.26,0
2024-09-24,SKU132,6,27243.18,4540.53,0
2024-09-25,SKU132,3,12767.34,4255.78,0
2024-09-26,SKU132,11,47439.92,4312.72,0
2024-09-27,SKU132,4,18183.52,4545.88,0
2024-09-28,SKU132,4,18755.12,4688.78,0
2024-09-29,SKU132,8,34181.84,4272.73,0
2024-09-30,SKU132,9,40002.21,4444.69,0
2024-10-01,SKU132,3,13961.01,4653.67,0
2024-10-02,SKU132,8,35291.04,4411.38,0
2024-10-03,SKU132,6,28092.0,4682.0,0
2024-10-04,SKU132,9,40643.01,4515.89,0
2024-10-05,SKU132,8,34509.84,4313.73,0
2024-10-06,SKU132,9,40201.56,4466.84,0
2024-10-07,SKU132,7,30561.65,4365.95,0
2024-10-08,SKU132,8,34190.16,4273.77,0
2024-10-09,SKU132,5,23423.6,4684.72,0
2024-10-10,SKU132,6,28173.06,4695.51,0
2024-10-11,SKU132,9,38995.29,4332.81,0
2024-10-12,SKU132,8,35975.36,4496.92,0
2024-10-13,SKU132,5,23523.95,4704.79,0
2024-10-14,SKU132,6,25605.36,4267.56,0
2024-10-15,SKU132,2,9160.58,4580.29,0
2024-10-16,SKU132,8,35483.44,4435.43,0
2024-10-17,SKU132,4,17957.04,4489.26,0
2024-10-18,SKU132,10,46421.0,4642.1,0
2024-10-19,SKU132,12,51761.28,4313.44,0
2024-10-20,SKU132,15,67232.1,4482.14,1
2024-10-21,SKU132,7,31515.75,4502.25,1
2024-10-22,SKU132,9,40723.83,4524.87,1
2024-10-23,SKU132,15,68710.35,4580.69,1
2024-10-24,SKU132,9,41084.19,4564.91,1
2024-10-25,SKU132,3,12907.56,4302.52,1
2024-10-26,SKU132,10,44631.7,4463.17,1
2024-10-27,SKU132,7,31944.22,4563.46,1
2024-10-28,SKU132,5,21418.05,4283.61,1
2024-10-29,SKU132,14,65709.0,4693.5,1
2024-10-30,SKU132,10,44638.3,4463.83,1
2024-10-31,SKU132,10,45224.8,4522.48,1
2024-11-01,SKU132,14,65633.54,4688.11,1
2024-11-02,SKU132,11,46754.07,4250.37,1
2024-11-03,SKU132,17,76646.71,4508.63,1
2024-11-04,SKU132,15,63993.6,4266.24,1
2024-11-05,SKU132,4,17878.16,4469.54,1
2024-11-06,SKU132,5,22911.3,4582.26,0
2024-11-07,SKU132,12,55622.76,4635.23,0
2024-11-08,SKU132,2,9145.24,4572.62,0
2024-11-09,SKU132,13,56219.15,4324.55,0
2024-11-10,SKU132,7,32518.01,4645.43,0
2024-11-11,SKU132,9,39550.86,4394.54,0
2024-11-12,SKU132,11,49422.78,4492.98,0
2024-11-13,SKU132,9,41703.21,4633.69,0
2024-11-14,SKU132,6,26709.12,4451.52,0
2024-11-15,SKU132,10,45384.8,4538.48,0
2024-11-16,SKU132,6,27250.62,4541.77,0
2024-11-17,SKU132,14,61979.96,4427.14,0
2024-11-18,SKU132,7,30802.59,4400.37,0
2024-11-19,SKU132,8,34811.04,4351.38,0
2024-11-20,SKU132,14,63361.9,4525.85,1
2024-11-21,SKU132,4,17255.0,,1
2024-11-22,SKU132,14,60581.78,4327.27,1
2024-11-23,SKU132,8,34612.56,4326.57,1
2024-11-24,SKU132,7,30146.06,4306.58,1
2024-11-25,SKU132,9,41987.25,4665.25,1
2024-11-26,SKU132,11,50607.92,4600.72,1
2024-11-27,SKU132,12,52565.64,4380.47,1
2024-11-28,SKU132,12,53770.8,4480.9,1
2024-11-29,SKU132,6,26238.9,4373.15,1
2024-11-30,SKU132,11,51759.18,4705.38,1
2024-12-01,SKU132,8,35267.68,4408.46,0
2024-12-02,SKU132,5,22550.4,4510.08,0
2024-12-03,SKU132,8,34366.16,4295.77,0
2024-12-04,SKU132,5,21436.75,4287.35,0
2024-12-05,SKU132,5,23054.1,4610.82,0
2024-12-06,SKU132,5,21269.3,4253.86,0
2024-12-07,SKU132,8,36420.88,4552.61,0
2024-12-08,SKU132,2,9214.36,4607.18,0
2024-12-09,SKU132,8,35670.24,4458.78,0
2024-12-10,SKU132,6,26187.42,4364.57,0
2024-12-11,SKU132,2,8825.8,4412.9,0
2024-12-12,SKU132,8,36077.2,4509.65,0
2024-12-13,SKU132,10,47059.6,4705.96,0
2024-12-14,SKU132,7,31121.51,4445.93,0
2024-12-15,SKU132,9,38551.32,4283.48,0
2024-12-16,SKU132,5,22473.7,4494.74,0
2024-12-17,SKU132,8,34109.12,4263.64,0
2024-12-18,SKU132,2,8749.46,4374.73,0
2024-12-19,SKU132,3,13907.49,4635.83,0
2024-12-20,SKU132,11,50409.48,4582.68,1
2024-12-21,SKU132,7,30726.85,4389.55,1
2024-12-22,SKU132,11,49463.04,4496.64,1
2024-12-23,SKU132,7,30681.35,4383.05,1
2024-12-24,SKU132,8,37325.2,4665.65,1
2024-12-25,SKU132,13,59032.22,4540.94,1
2024-12-26,SKU132,13,56790.24,4368.48,1
2024-12-27,SKU132,7,32196.78,4599.54,1
2024-12-28,SKU132,14,62965.0,4497.5,1
2024-12-29,SKU132,10,42903.4,4290.34,1
2024-12-30,SKU132,5,23395.85,4679.17,1
2024-12-31,SKU132,10,46494.2,4649.42,1
2025-01-01,SKU132,9,41954.94,4661.66,1
2025-01-02,SKU132,9,39644.19,4404.91,1
2025-01-03,SKU132,17,73649.78,4332.34,1
2025-01-04,SKU132,5,23037.3,4607.46,1
2025-01-05,SKU132,9,40871.07,4541.23,1
2025-01-06,SKU132,8,36010.8,4501.35,1
2025-01-07,SKU132,8,37447.36,4680.92,1
2025-01-08,SKU132,9,40135.5,4459.5,0
2025-01-09,SKU132,2,9023.88,4511.94,0
2025-01-10,SKU132,7,30720.48,4388.64,0
2025-01-11,SKU132,7,30747.22,4392.46,0
2025-01-12,SKU132,5,21567.9,4313.58,0
2025-01-13,SKU132,6,26128.5,4354.75,0
2025-01-14,SKU132,4,17711.68,4427.92,0
2025-01-15,SKU132,5,22517.55,4503.51,0
2025-01-16,SKU132,4,17277.2,4319.3,0
2025-01-17,SKU132,9,41860.44,4651.16,0
2025-01-18,SKU132,10,44023.2,4402.32,0
2025-01-19,SKU132,8,37314.88,4664.36,0
2025-01-20,SKU132,2,9199.74,4599.87,0
2025-01-21,SKU132,7,29877.4,4268.2,0
2025-01-22,SKU132,8,37164.96,,0
2025-01-23,SKU132,2,8809.64,4404.82,0
2025-01-24,SKU132,8,36036.88,4504.61,0
2025-01-25,SKU132,6,27153.24,4525.54,0
2025-01-26,SKU132,4,17401.28,4350.32,0
2025-01-27,SKU132,3,13148.64,4382.88,0
2025-01-28,SKU132,6,26647.26,4441.21,0
2025-01-29,SKU132,4,18745.88,4686.47,0
2025-01-30,SKU132,8,37530.0,4691.25,0
2025-01-31,SKU132,12,54493.32,4541.11,0
2025-02-01,SKU132,6,26823.48,4470.58,0
2025-02-02,SKU132,11,49073.42,4461.22,0
2025-02-03,SKU132,10,44712.1,4471.21,0
2025-02-04,SKU132,6,27662.76,4610.46,0
2025-02-05,SKU132,8,36053.12,4506.64,0
2025-02-06,SKU132,6,27834.66,4639.11,0
2025-02-07,SKU132,5,22943.15,4588.63,0
2025-02-08,SKU132,9,40952.97,4550.33,0
2025-02-09,SKU132,7,30157.47,4308.21,0
2025-02-10,SKU132,4,18797.8,4699.45,0
2025-02-11,SKU132,8,34707.36,4338.42,0
2025-02-12,SKU132,5,21499.55,4299.91,0
2025-02-13,SKU132,7,31273.41,4467.63,0
2025-02-14,SKU132,10,43444.4,4344.44,0
2025-02-15,SKU132,4,18370.56,4592.64,0
2025-02-16,SKU132,8,35069.6,4383.7,0
2025-02-17,SKU132,3,13974.0,4658.0,0
2025-02-18,SKU132,5,23180.3,4636.06,0
2025-02-19,SKU132,9,40700.25,4522.25,0
2025-02-20,SKU132,8,34843.68,4355.46,0
2025-02-21,SKU132,3,13578.09,4526.03,0
2025-02-22,SKU132,13,58084.65,4468.05,0
2025-02-23,SKU132,3,13734.78,4578.26,0
2025-02-24,SKU132,4,18613.68,4653.42,0
2025-02-25,SKU132,7,30260.93,4322.99,0
2025-02-26,SKU132,4,17442.92,4360.73,0
2025-02-27,SKU132,4,17896.36,4474.09,0
2025-02-28,SKU132,5,23186.7,4637.34,0
2025-03-01,SKU132,9,38304.27,4256.03,0
2025-03-02,SKU132,13,59089.81,4545.37,0
2025-03-03,SKU132,8,36037.6,4504.7,0
2025-03-04,SKU132,5,22910.6,4582.12,0
2025-03-05,SKU132,3,13034.82,4344.94,0
2025-03-06,SKU132,7,30436.7,4348.1,0
2025-03-07,SKU132,7,30184.21,4312.03,0
2025-03-08,SKU132,7,30303.91,4329.13,0
2025-03-09,SKU132,5,21422.55,4284.51,0
2025-03-10,SKU132,6,25649.16,4274.86,0
2025-03-11,SKU132,4,18022.96,4505.74,0
2025-03-12,SKU132,13,59855.12,4604.24,0
2025-03-13,SKU132,3,13408.32,4469.44,0
2025-03-14,SKU132,10,43654.3,4365.43,0
2025-03-15,SKU132,7,32512.55,4644.65,0
2025-03-16,SKU132,4,18646.32,4661.58,0
2025-03-17,SKU132,9,40008.33,4445.37,0
2025-03-18,SKU132,9,40240.35,4471.15,0
2025-03-19,SKU132,7,30999.99,4428.57,0
