date,sku_id,units_sold,revenue,unit_price,promo_flag,category,subcategory,launch_date,unit_cost,list_price,base_demand,demand_class,week,month,season,is_holiday,promo_event,gross_margin_per_unit,gross_margin
2024-08-01,SKU144,1,706.52,706.52,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,31,8,Summer,0,,266.29999999999995,266.29999999999995
2024-08-02,SKU144,3,2105.19,701.73,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,31,8,Summer,0,,261.51,784.53
2024-08-03,SKU144,4,2858.32,714.58,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,31,8,Summer,0,,274.36,1097.44
2024-08-04,SKU144,2,1417.7,708.85,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,31,8,Summer,0,,268.63,537.26
2024-08-05,SKU144,4,2928.56,732.14,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,32,8,Summer,0,,291.91999999999996,1167.6799999999998
2024-08-06,SKU144,3,2297.97,765.99,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,32,8,Summer,0,,325.77,977.31
2024-08-07,SKU144,0,0.0,717.03,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,32,8,Summer,0,,276.80999999999995,0.0
2024-08-08,SKU144,2,1457.14,728.57,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,32,8,Summer,0,,288.35,576.7
2024-08-09,SKU144,2,1453.28,726.64,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,32,8,Summer,0,,286.41999999999996,572.8399999999999
2024-08-10,SKU144,5,3694.45,738.89,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,32,8,Summer,0,,298.66999999999996,1493.35
2024-08-11,SKU144,5,3523.85,704.77,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,32,8,Summer,0,,264.54999999999995,1322.7499999999998
2024-08-12,SKU144,3,2129.43,709.81,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,33,8,Summer,0,,269.5899999999999,808.7699999999998
2024-08-13,SKU144,4,2977.68,744.42,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,33,8,Summer,0,,304.19999999999993,1216.7999999999997
2024-08-14,SKU144,1,746.11,746.11,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,33,8,Summer,0,,305.89,305.89
2024-08-15,SKU144,2,1499.78,749.89,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,33,8,Summer,1,,309.66999999999996,619.3399999999999
2024-08-16,SKU144,1,753.76,753.76,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,33,8,Summer,0,,313.53999999999996,313.53999999999996
2024-08-17,SKU144,2,1522.32,761.16,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,33,8,Summer,0,,320.93999999999994,641.8799999999999
2024-08-18,SKU144,3,2247.54,749.18,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,33,8,Summer,0,,308.9599999999999,926.8799999999998
2024-08-19,SKU144,6,4552.08,758.68,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,34,8,Summer,0,,318.4599999999999,1910.7599999999995
2024-08-20,SKU144,2,1496.66,748.33,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,34,8,Summer,0,,308.11,616.22
2024-08-21,SKU144,6,4204.56,700.76,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,34,8,Summer,0,,260.53999999999996,1563.2399999999998
2024-08-22,SKU144,3,2247.96,749.32,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,34,8,Summer,0,,309.1,927.3000000000001
2024-08-23,SKU144,5,3535.95,707.19,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,34,8,Summer,0,,266.97,1334.8500000000001
2024-08-24,SKU144,5,3785.65,757.13,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,34,8,Summer,0,,316.90999999999997,1584.5499999999997
2024-08-25,SKU144,0,0.0,700.51,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,34,8,Summer,0,,260.28999999999996,0.0
2024-08-26,SKU144,3,2250.36,750.12,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,35,8,Summer,0,,309.9,929.6999999999999
2024-08-27,SKU144,3,2217.99,739.33,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,35,8,Summer,0,,299.11,897.33
2024-08-28,SKU144,7,5274.43,753.49,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,35,8,Summer,0,,313.27,2192.89
2024-08-29,SKU144,1,738.79,738.79,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,35,8,Summer,0,,298.56999999999994,298.56999999999994
2024-08-30,SKU144,2,1403.22,701.61,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,35,8,Summer,0,,261.39,522.78
2024-08-31,SKU144,7,5311.11,758.73,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,35,8,Summer,0,,318.51,2229.5699999999997
2024-09-01,SKU144,3,2220.69,740.23,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,35,9,Autumn,0,,300.01,900.03
2024-09-02,SKU144,2,1448.36,724.18,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,36,9,Autumn,0,,283.9599999999999,567.9199999999998
2024-09-03,SKU144,2,1490.1,745.05,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,36,9,Autumn,0,,304.8299999999999,609.6599999999999
2024-09-04,SKU144,3,2232.84,744.28,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,36,9,Autumn,0,,304.05999999999995,912.1799999999998
2024-09-05,SKU144,2,1493.7,746.85,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,36,9,Autumn,0,,306.63,613.26
2024-09-06,SKU144,6,4556.76,759.46,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,36,9,Autumn,0,,319.24,1915.44
2024-09-07,SKU144,5,3666.6,733.32,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,36,9,Autumn,0,,293.1,1465.5
2024-09-08,SKU144,3,2160.69,720.23,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,36,9,Autumn,0,,280.01,840.03
2024-09-09,SKU144,4,2942.76,735.69,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,37,9,Autumn,0,,295.47,1181.88
2024-09-10,SKU144,2,1510.04,755.02,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,37,9,Autumn,0,,314.79999999999995,629.5999999999999
2024-09-11,SKU144,4,2884.2,721.05,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,37,9,Autumn,0,,280.8299999999999,1123.3199999999997
2024-09-12,SKU144,6,4300.8,716.8,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,37,9,Autumn,0,,276.5799999999999,1659.4799999999996
2024-09-13,SKU144,1,716.78,716.78,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,37,9,Autumn,0,,276.55999999999995,276.55999999999995
2024-09-14,SKU144,1,726.46,726.46,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,37,9,Autumn,0,,286.24,286.24
2024-09-15,SKU144,3,2164.77,721.59,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,37,9,Autumn,0,,281.37,844.11
2024-09-16,SKU144,2,1454.9,727.45,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,38,9,Autumn,0,,287.23,574.46
2024-09-17,SKU144,3,2088.93,696.31,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,38,9,Autumn,0,,256.0899999999999,768.2699999999998
2024-09-18,SKU144,2,1448.14,724.07,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,38,9,Autumn,0,,283.85,567.7
2024-09-19,SKU144,3,2105.94,701.98,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,38,9,Autumn,0,,261.76,785.28
2024-09-20,SKU144,5,3683.1,736.62,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,38,9,Autumn,0,,296.4,1482.0
2024-09-21,SKU144,7,4983.51,711.93,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,38,9,Autumn,0,,271.7099999999999,1901.9699999999993
2024-09-22,SKU144,3,2119.14,706.38,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,38,9,Autumn,0,,266.15999999999997,798.4799999999999
2024-09-23,SKU144,4,3066.68,766.67,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,39,9,Autumn,0,,326.44999999999993,1305.7999999999997
2024-09-24,SKU144,2,1463.1,731.55,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,39,9,Autumn,0,,291.3299999999999,582.6599999999999
2024-09-25,SKU144,2,1394.36,697.18,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,39,9,Autumn,0,,256.9599999999999,513.9199999999998
2024-09-26,SKU144,2,1436.02,718.01,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,39,9,Autumn,0,,277.78999999999996,555.5799999999999
2024-09-27,SKU144,2,1438.14,730.49,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,39,9,Autumn,0,,290.27,580.54
2024-09-28,SKU144,2,1515.22,757.61,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,39,9,Autumn,0,,317.39,634.78
2024-09-29,SKU144,4,2844.12,711.03,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,39,9,Autumn,0,,270.80999999999995,1083.2399999999998
2024-09-30,SKU144,4,2944.24,736.06,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,40,9,Autumn,0,,295.8399999999999,1183.3599999999997
2024-10-01,SKU144,1,701.62,701.62,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,40,10,Autumn,0,,261.4,261.4
2024-10-02,SKU144,4,2832.48,708.12,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,40,10,Autumn,0,,267.9,1071.6
2024-10-03,SKU144,3,2274.81,758.27,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,40,10,Autumn,0,,318.04999999999995,954.1499999999999
2024-10-04,SKU144,4,3033.16,758.29,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,40,10,Autumn,0,,318.06999999999994,1272.2799999999997
2024-10-05,SKU144,7,5372.22,767.46,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,40,10,Autumn,0,,327.24,2290.6800000000003
2024-10-06,SKU144,3,2291.91,763.97,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,40,10,Autumn,0,,323.75,971.25
2024-10-07,SKU144,3,2303.55,767.85,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,41,10,Autumn,0,,327.63,982.89
2024-10-08,SKU144,1,762.7,762.7,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,41,10,Autumn,0,,322.48,322.48
2024-10-09,SKU144,4,3031.88,757.97,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,41,10,Autumn,0,,317.75,1271.0
2024-10-10,SKU144,2,1409.66,704.83,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,41,10,Autumn,0,,264.61,529.22
2024-10-11,SKU144,1,713.06,713.06,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,41,10,Autumn,0,,272.8399999999999,272.8399999999999
2024-10-12,SKU144,4,2925.96,731.49,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,41,10,Autumn,0,,291.27,1165.08
2024-10-13,SKU144,4,2781.56,695.39,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,41,10,Autumn,0,,255.16999999999996,1020.6799999999998
2024-10-14,SKU144,4,2971.48,742.87,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,42,10,Autumn,0,,302.65,1210.6
2024-10-15,SKU144,4,2792.6,698.15,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,42,10,Autumn,0,,257.92999999999995,1031.7199999999998
2024-10-16,SKU144,3,2264.04,754.68,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,42,10,Autumn,0,,314.4599999999999,943.3799999999998
2024-10-17,SKU144,4,2801.56,700.39,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,42,10,Autumn,0,,260.16999999999996,1040.6799999999998
2024-10-18,SKU144,2,1431.68,715.84,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,42,10,Autumn,0,,275.62,551.24
2024-10-19,SKU144,4,2954.72,738.68,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,42,10,Autumn,0,,298.4599999999999,1193.8399999999997
2024-10-20,SKU144,6,4212.18,702.03,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,42,10,Autumn,0,Festive Sale,261.80999999999995,1570.8599999999997
2024-10-21,SKU144,4,2980.0,745.0,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,43,10,Autumn,0,Festive Sale,304.78,1219.12
2024-10-22,SKU144,2,1424.56,712.28,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,43,10,Autumn,0,Festive Sale,272.05999999999995,544.1199999999999
2024-10-23,SKU144,6,4274.76,712.46,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,43,10,Autumn,0,Festive Sale,272.24,1633.44
2024-10-24,SKU144,6,4584.84,764.14,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,43,10,Autumn,0,Festive Sale,323.91999999999996,1943.5199999999998
2024-10-25,SKU144,7,5036.92,719.56,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,43,10,Autumn,0,Festive Sale,279.3399999999999,1955.3799999999994
2024-10-26,SKU144,7,5104.82,729.26,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,43,10,Autumn,0,Festive Sale,289.03999999999996,2023.2799999999997
2024-10-27,SKU144,4,2777.16,694.29,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,43,10,Autumn,0,Festive Sale,254.06999999999994,1016.2799999999997
2024-10-28,SKU144,4,2976.0,744.0,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,44,10,Autumn,0,Festive Sale,303.78,1215.12
2024-10-29,SKU144,2,1483.12,741.56,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,44,10,Autumn,0,Festive Sale,301.3399999999999,602.6799999999998
2024-10-30,SKU144,4,3048.36,762.09,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,44,10,Autumn,0,Festive Sale,321.87,1287.48
2024-10-31,SKU144,5,3776.4,755.28,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,44,10,Autumn,1,Festive Sale,315.05999999999995,1575.2999999999997
2024-11-01,SKU144,0,0.0,724.82,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,44,11,Autumn,1,Festive Sale,284.6,0.0
2024-11-02,SKU144,3,2147.22,715.74,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,44,11,Autumn,0,Festive Sale,275.52,826.56
2024-11-03,SKU144,6,4613.04,768.84,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,44,11,Autumn,0,Festive Sale,328.62,1971.72
2024-11-04,SKU144,7,5162.71,737.53,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,45,11,Autumn,0,Festive Sale,297.30999999999995,2081.1699999999996
2024-11-05,SKU144,9,6286.86,698.54,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,45,11,Autumn,0,Festive Sale,258.31999999999994,2324.879999999999
2024-11-06,SKU144,6,4537.92,756.32,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,45,11,Autumn,0,,316.1,1896.6000000000001
2024-11-07,SKU144,1,704.42,704.42,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,45,11,Autumn,0,,264.19999999999993,264.19999999999993
2024-11-08,SKU144,3,2247.03,749.01,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,45,11,Autumn,0,,308.78999999999996,926.3699999999999
2024-11-09,SKU144,3,2177.31,725.77,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,45,11,Autumn,0,,285.54999999999995,856.6499999999999
2024-11-10,SKU144,1,715.0,715.0,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,45,11,Autumn,0,,274.78,274.78
2024-11-11,SKU144,2,1481.94,740.97,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,46,11,Autumn,0,,300.75,601.5
2024-11-12,SKU144,3,2166.18,722.06,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,46,11,Autumn,0,,281.8399999999999,845.5199999999998
2024-11-13,SKU144,2,1445.94,722.97,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,46,11,Autumn,0,,282.75,565.5
2024-11-14,SKU144,2,1460.1,730.05,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,46,11,Autumn,0,,289.8299999999999,579.6599999999999
2024-11-15,SKU144,1,706.47,706.47,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,46,11,Autumn,0,,266.25,266.25
2024-11-16,SKU144,2,1428.16,714.08,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,46,11,Autumn,0,,273.86,547.72
2024-11-17,SKU144,5,3501.2,700.24,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,46,11,Autumn,0,,260.02,1300.1
2024-11-18,SKU144,8,5809.12,726.14,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,47,11,Autumn,0,,285.91999999999996,2287.3599999999997
2024-11-19,SKU144,2,1419.16,709.58,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,47,11,Autumn,0,,269.36,538.72
2024-11-20,SKU144,3,2153.52,717.84,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,47,11,Autumn,0,Clearance,277.62,832.86
2024-11-21,SKU144,2,1469.4,734.7,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,47,11,Autumn,0,Clearance,294.48,588.96
2024-11-22,SKU144,6,4233.18,705.53,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,47,11,Autumn,0,Clearance,265.30999999999995,1591.8599999999997
2024-11-23,SKU144,2,1484.22,742.11,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,47,11,Autumn,0,Clearance,301.89,603.78
2024-11-24,SKU144,4,3013.92,753.48,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,47,11,Autumn,0,Clearance,313.26,1253.04
2024-11-25,SKU144,4,2859.72,714.93,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,48,11,Autumn,0,Clearance,274.7099999999999,1098.8399999999997
2024-11-26,SKU144,0,0.0,718.22,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,48,11,Autumn,0,Clearance,278.0,0.0
2024-11-27,SKU144,0,0.0,727.59,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,48,11,Autumn,0,Clearance,287.37,0.0
2024-11-28,SKU144,5,3686.9,737.38,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,48,11,Autumn,0,Clearance,297.15999999999997,1485.7999999999997
2024-11-29,SKU144,7,5355.49,765.07,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,48,11,Autumn,0,Clearance,324.85,2273.9500000000003
2024-11-30,SKU144,6,4444.8,740.8,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,48,11,Autumn,0,Clearance,300.5799999999999,1803.4799999999996
2024-12-01,SKU144,2,1423.38,711.69,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,48,12,Winter,0,,271.47,542.94
2024-12-02,SKU144,0,0.0,721.18,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,49,12,Winter,0,,280.9599999999999,0.0
2024-12-03,SKU144,3,2200.02,733.34,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,49,12,Winter,0,,293.12,879.36
2024-12-04,SKU144,5,3684.2,736.84,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,49,12,Winter,0,,296.62,1483.1
2024-12-05,SKU144,2,1452.36,726.18,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,49,12,Winter,0,,285.9599999999999,571.9199999999998
2024-12-06,SKU144,4,2816.72,704.18,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,49,12,Winter,0,,263.9599999999999,1055.8399999999997
2024-12-07,SKU144,4,2785.6,696.4,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,49,12,Winter,0,,256.17999999999995,1024.7199999999998
2024-12-08,SKU144,2,1478.54,739.27,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,49,12,Winter,0,,299.04999999999995,598.0999999999999
2024-12-09,SKU144,2,1412.38,706.19,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,50,12,Winter,0,,265.97,531.94
2024-12-10,SKU144,4,2895.6,723.9,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,50,12,Winter,0,,283.67999999999995,1134.7199999999998
2024-12-11,SKU144,4,3064.84,766.21,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,50,12,Winter,0,,325.99,1303.96
2024-12-12,SKU144,3,2255.37,751.79,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,50,12,Winter,0,,311.56999999999994,934.7099999999998
2024-12-13,SKU144,3,2097.27,699.09,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,50,12,Winter,0,,258.87,776.61
2024-12-14,SKU144,4,2825.88,706.47,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,50,12,Winter,0,,266.25,1065.0
2024-12-15,SKU144,5,3607.15,721.43,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,50,12,Winter,0,,281.2099999999999,1406.0499999999997
2024-12-16,SKU144,2,1446.02,723.01,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,51,12,Winter,0,,282.78999999999996,565.5799999999999
2024-12-17,SKU144,2,1478.5,739.25,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,51,12,Winter,0,,299.03,598.06
2024-12-18,SKU144,1,739.81,739.81,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,51,12,Winter,0,,299.5899999999999,299.5899999999999
2024-12-19,SKU144,1,745.85,745.85,0,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,51,12,Winter,0,,305.63,305.63
2024-12-20,SKU144,4,2833.6,708.4,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,51,12,Winter,0,Year End Sale,268.17999999999995,1072.7199999999998
2024-12-21,SKU144,1,722.96,722.96,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,51,12,Winter,0,Year End Sale,282.74,282.74
2024-12-22,SKU144,2,1528.7,764.35,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,51,12,Winter,0,Year End Sale,324.13,648.26
2024-12-23,SKU144,0,0.0,754.99,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,52,12,Winter,0,Year End Sale,314.77,0.0
2024-12-24,SKU144,5,3688.95,737.79,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,52,12,Winter,0,Year End Sale,297.56999999999994,1487.8499999999997
2024-12-25,SKU144,3,2117.67,705.89,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,52,12,Winter,1,Year End Sale,265.66999999999996,797.0099999999999
2024-12-26,SKU144,3,2278.53,759.51,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,52,12,Winter,0,Year End Sale,319.28999999999996,957.8699999999999
2024-12-27,SKU144,3,2216.88,738.96,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,52,12,Winter,0,Year End Sale,298.74,896.22
2024-12-28,SKU144,5,3495.95,699.19,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,52,12,Winter,0,Year End Sale,258.97,1294.8500000000001
2024-12-29,SKU144,6,4489.38,748.23,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,52,12,Winter,0,Year End Sale,308.01,1848.06
2024-12-30,SKU144,4,2799.96,699.99,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,1,12,Winter,0,Year End Sale,259.77,1039.08
2024-12-31,SKU144,3,2181.96,727.32,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,1,12,Winter,0,Year End Sale,287.1,861.3000000000001
2025-01-01,SKU144,5,3720.3,744.06,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,1,1,Winter,1,New Year Sale,303.8399999999999,1519.1999999999996
2025-01-02,SKU144,11,7977.2,725.2,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,1,1,Winter,0,New Year Sale,284.98,3134.78
2025-01-03,SKU144,2,1455.26,727.63,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,1,1,Winter,0,New Year Sale,287.40999999999997,574.8199999999999
2025-01-04,SKU144,5,3547.3,709.46,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,1,1,Winter,0,New Year Sale,269.24,1346.2
2025-01-05,SKU144,6,4540.26,756.71,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,1,1,Winter,0,New Year Sale,316.49,1898.94
2025-01-06,SKU144,4,2815.36,703.84,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,2,1,Winter,0,New Year Sale,263.62,1054.48
2025-01-07,SKU144,1,731.52,731.52,1,Appliances,Toaster,2024-01-26,440.22,754.45,2.831023270526904,Low,2,1,Winter,0,New Year Sale,291.29999999999995,291.29999999999995
